Timestamp,n-transactions
2016-07-23 00:00:00,195796.0
2016-07-24 00:00:00,183890.0
2016-07-25 00:00:00,239715.0
2016-07-26 00:00:00,237673.0
2016-07-27 00:00:00,235603.0
2016-07-28 00:00:00,234863.0
2016-07-29 00:00:00,231414.0
2016-07-30 00:00:00,199484.0
2016-07-31 00:00:00,192254.0
2016-08-01 00:00:00,225049.0
2016-08-02 00:00:00,251098.0
2016-08-03 00:00:00,241782.0
2016-08-04 00:00:00,231835.0
2016-08-05 00:00:00,228244.0
2016-08-06 00:00:00,195669.0
2016-08-07 00:00:00,192414.0
2016-08-08 00:00:00,235295.0
2016-08-09 00:00:00,231400.0
2016-08-10 00:00:00,244740.0
2016-08-11 00:00:00,254515.0
2016-08-12 00:00:00,232973.0
2016-08-13 00:00:00,214569.0
2016-08-14 00:00:00,200174.0
2016-08-15 00:00:00,202896.0
2016-08-16 00:00:00,254431.0
2016-08-17 00:00:00,238003.0
2016-08-18 00:00:00,239541.0
2016-08-19 00:00:00,246095.0
2016-08-20 00:00:00,208224.0
2016-08-21 00:00:00,184904.0
2016-08-22 00:00:00,228373.0
2016-08-23 00:00:00,239021.0
2016-08-24 00:00:00,235130.0
2016-08-25 00:00:00,234009.0
2016-08-26 00:00:00,226767.0
2016-08-27 00:00:00,191098.0
2016-08-28 00:00:00,174489.0
2016-08-29 00:00:00,225282.0
2016-08-30 00:00:00,252002.0
2016-08-31 00:00:00,225360.0
2016-09-01 00:00:00,237466.0
2016-09-02 00:00:00,225856.0
2016-09-03 00:00:00,182204.0
2016-09-04 00:00:00,183244.0
2016-09-05 00:00:00,227683.0
2016-09-06 00:00:00,232118.0
2016-09-07 00:00:00,250809.0
2016-09-08 00:00:00,227006.0
2016-09-09 00:00:00,220534.0
2016-09-10 00:00:00,193320.0
2016-09-11 00:00:00,180391.0
2016-09-12 00:00:00,208649.0
2016-09-13 00:00:00,239886.0
2016-09-14 00:00:00,231800.0
2016-09-15 00:00:00,233488.0
2016-09-16 00:00:00,211128.0
2016-09-17 00:00:00,215529.0
2016-09-18 00:00:00,191603.0
2016-09-19 00:00:00,223540.0
2016-09-20 00:00:00,244315.0
2016-09-21 00:00:00,239216.0
2016-09-22 00:00:00,231227.0
2016-09-23 00:00:00,223187.0
2016-09-24 00:00:00,208650.0
2016-09-25 00:00:00,195642.0
2016-09-26 00:00:00,230769.0
2016-09-27 00:00:00,240335.0
2016-09-28 00:00:00,234995.0
2016-09-29 00:00:00,242730.0
2016-09-30 00:00:00,250943.0
2016-10-01 00:00:00,213930.0
2016-10-02 00:00:00,194823.0
2016-10-03 00:00:00,256665.0
2016-10-04 00:00:00,264662.0
2016-10-05 00:00:00,266811.0
2016-10-06 00:00:00,274486.0
2016-10-07 00:00:00,266324.0
2016-10-08 00:00:00,250672.0
2016-10-09 00:00:00,210548.0
2016-10-10 00:00:00,222996.0
2016-10-11 00:00:00,263565.0
2016-10-12 00:00:00,233440.0
2016-10-13 00:00:00,229703.0
2016-10-14 00:00:00,239724.0
2016-10-15 00:00:00,210448.0
2016-10-16 00:00:00,197876.0
2016-10-17 00:00:00,237232.0
2016-10-18 00:00:00,251521.0
2016-10-19 00:00:00,199083.0
2016-10-20 00:00:00,270380.0
2016-10-21 00:00:00,265355.0
2016-10-22 00:00:00,216708.0
2016-10-23 00:00:00,191578.0
2016-10-24 00:00:00,226980.0
2016-10-25 00:00:00,237030.0
2016-10-26 00:00:00,223316.0
2016-10-27 00:00:00,326388.0
2016-10-28 00:00:00,250876.0
2016-10-29 00:00:00,229689.0
2016-10-30 00:00:00,207982.0
2016-10-31 00:00:00,241778.0
2016-11-01 00:00:00,246650.0
2016-11-02 00:00:00,268418.0
2016-11-03 00:00:00,271998.0
2016-11-04 00:00:00,248043.0
2016-11-05 00:00:00,238215.0
2016-11-06 00:00:00,225786.0
2016-11-07 00:00:00,274281.0
2016-11-08 00:00:00,296060.0
2016-11-09 00:00:00,270095.0
2016-11-10 00:00:00,271374.0
2016-11-11 00:00:00,254619.0
2016-11-12 00:00:00,228886.0
2016-11-13 00:00:00,219657.0
2016-11-14 00:00:00,270506.0
2016-11-15 00:00:00,280352.0
2016-11-16 00:00:00,289789.0
2016-11-17 00:00:00,277460.0
2016-11-18 00:00:00,275925.0
2016-11-19 00:00:00,249760.0
2016-11-20 00:00:00,243591.0
2016-11-21 00:00:00,285793.0
2016-11-22 00:00:00,285635.0
2016-11-23 00:00:00,276924.0
2016-11-24 00:00:00,328538.0
2016-11-25 00:00:00,315387.0
2016-11-26 00:00:00,277608.0
2016-11-27 00:00:00,237389.0
2016-11-28 00:00:00,298530.0
2016-11-29 00:00:00,289650.0
2016-11-30 00:00:00,292654.0
2016-12-01 00:00:00,239682.0
2016-12-02 00:00:00,315478.0
2016-12-03 00:00:00,287988.0
2016-12-04 00:00:00,245650.0
2016-12-05 00:00:00,278001.0
2016-12-06 00:00:00,319762.0
2016-12-07 00:00:00,310754.0
2016-12-08 00:00:00,282711.0
2016-12-09 00:00:00,268815.0
2016-12-10 00:00:00,250241.0
2016-12-11 00:00:00,229933.0
2016-12-12 00:00:00,268662.0
2016-12-13 00:00:00,291757.0
2016-12-14 00:00:00,286328.0
2016-12-15 00:00:00,282685.0
2016-12-16 00:00:00,279361.0
2016-12-17 00:00:00,238130.0
2016-12-18 00:00:00,235789.0
2016-12-19 00:00:00,282129.0
2016-12-20 00:00:00,296473.0
2016-12-21 00:00:00,325677.0
2016-12-22 00:00:00,314644.0
2016-12-23 00:00:00,304997.0
2016-12-24 00:00:00,240820.0
2016-12-25 00:00:00,197364.0
2016-12-26 00:00:00,244914.0
2016-12-27 00:00:00,296546.0
2016-12-28 00:00:00,305394.0
2016-12-29 00:00:00,304605.0
2016-12-30 00:00:00,286818.0
2016-12-31 00:00:00,250273.0
2017-01-01 00:00:00,180502.0
2017-01-02 00:00:00,290951.0
2017-01-03 00:00:00,301664.0
2017-01-04 00:00:00,328642.0
2017-01-05 00:00:00,288501.0
2017-01-06 00:00:00,346405.0
2017-01-07 00:00:00,282060.0
2017-01-08 00:00:00,260101.0
2017-01-09 00:00:00,269947.0
2017-01-10 00:00:00,323888.0
2017-01-11 00:00:00,303058.0
2017-01-12 00:00:00,295125.0
2017-01-13 00:00:00,272747.0
2017-01-14 00:00:00,242269.0
2017-01-15 00:00:00,235999.0
2017-01-16 00:00:00,267640.0
2017-01-17 00:00:00,292697.0
2017-01-18 00:00:00,297100.0
2017-01-19 00:00:00,300605.0
2017-01-20 00:00:00,298377.0
2017-01-21 00:00:00,263562.0
2017-01-22 00:00:00,236886.0
2017-01-23 00:00:00,235530.0
2017-01-24 00:00:00,278177.0
2017-01-25 00:00:00,304727.0
2017-01-26 00:00:00,313755.0
2017-01-27 00:00:00,263332.0
2017-01-28 00:00:00,246395.0
2017-01-29 00:00:00,241627.0
2017-01-30 00:00:00,247408.0
2017-01-31 00:00:00,307683.0
2017-02-01 00:00:00,350560.0
2017-02-02 00:00:00,259559.0
2017-02-03 00:00:00,323563.0
2017-02-04 00:00:00,284778.0
2017-02-05 00:00:00,292101.0
2017-02-06 00:00:00,230027.0
2017-02-07 00:00:00,325268.0
2017-02-08 00:00:00,308316.0
2017-02-09 00:00:00,346544.0
2017-02-10 00:00:00,301789.0
2017-02-11 00:00:00,262686.0
2017-02-12 00:00:00,237744.0
2017-02-13 00:00:00,288290.0
2017-02-14 00:00:00,315084.0
2017-02-15 00:00:00,294786.0
2017-02-16 00:00:00,283203.0
2017-02-17 00:00:00,319767.0
2017-02-18 00:00:00,286143.0
2017-02-19 00:00:00,251721.0
2017-02-20 00:00:00,282728.0
2017-02-21 00:00:00,279090.0
2017-02-22 00:00:00,282194.0
2017-02-23 00:00:00,325913.0
2017-02-24 00:00:00,343805.0
2017-02-25 00:00:00,326521.0
